,Date,User,Tweet
1550,2022-10-03 18:17:37+00:00,ItsLynnie,"No, we need to bring back the ban on GMOs. We have enough fertile land &amp; water to not only feed the whole country but also export. 

We’ll have zero controls over #BigAgro. Disease will be rife. The world over governments are going back to small scale farming. GMO is not the way."
1551,2022-10-03 18:17:37+00:00,citizentvkenya,"GMO ban lifted:

A lot of questions have been raised in the US about chemicals associated with the production of GMOs - Anne Maina #MondayReport @TrevorOmbija https://t.co/KoXpRkUK8q"
1552,2022-10-03 18:17:31+00:00,sharonongawo,Is it a right move the government is making on lifting the GMO ban after 10 years? https://t.co/IMIIyvdgAU
1553,2022-10-03 18:17:24+00:00,ntvkenya,"The GMO Green-light:

The government has lifted the ban on genetically modified crops after 10 years of suspension.

#NTVTonight @MarkMasai @sampaonayioma https://t.co/qjiKvWM9cL"
1554,2022-10-03 18:17:22+00:00,Salim_the_don,"Your President is a scientist but he  lifts the ban of GMO's crops.

You want to tell me he doesn't understand the health hazards of allowing consumption of these products?

Cotton wool seeds will be planted in Nyanza in  the name of  reviving the industry.

You're on your own!"
1555,2022-10-03 18:16:45+00:00,sharonongawo,Is it a right move the government is making on lifting the GMO ban after 10 years? https://t.co/RcixnUP4to
1556,2022-10-03 18:15:32+00:00,hassanmwadzaya,@citizentvkenya @TrevorOmbija Licensed to kill. No GMO foods in Kenya. The legislature should challenge that. Where are our elected representatives?
1557,2022-10-03 18:14:20+00:00,kiprandom,"@citizentvkenya This woman Anne Maina is sooo IGNORANT about GMO foods.

How is such the head of a national institution?

Sexually Transmitted appointments should be declared national disaster"
1558,2022-10-03 18:13:56+00:00,mwaurq,"The bad news is that cancer rates in Kenya might increase as we take up GMO food. The good news is that healthcare will be 'free.' Sounds like an excellent deal, doesn't it? That is government for you, it creates the problems that it seeks to solve."
1559,2022-10-03 18:13:50+00:00,MusingsofAwe,This GMO crops segment on NTV is underwhelming.
1560,2022-10-03 18:13:45+00:00,citizentvkenya,"GMO ban lifted:

The Americans have been keen on Kenya lifting this ban because they want their companies to access this market - Anne Maina #MondayReport @TrevorOmbija https://t.co/h5IEQJWOpk"
1561,2022-10-03 18:13:33+00:00,mwangi_crispo,"@KTNNewsKE @Sharon_Momanyi I'm Crispo, watching from Kitengela. Yes I fully support. GMO ban is welcome. The insertion process leads to have adverse effects on humans because since these inserted genes may carry specific allergens that trigger such an immune response."
1562,2022-10-03 18:13:27+00:00,LabanWekz,@scherargei @ForeignOfficeKE @mkainerugaba @UgandaMFA @StateHouseUg Why is Ruto using Uhuru cabinet to lift 2012 ban on GMOs? Why not wait for his cabinet likes of Kuria and Linturi? By chance GMO thing goes wrong which cabinet will carry the blame? Is Ruto out on revenge motive? Munya isn't happy with Ruto motives either way!
1563,2022-10-03 18:13:18+00:00,Voke_5N,Debate on GMO
1564,2022-10-03 18:13:13+00:00,RAO2022,Pesticides will kill us with cancer shortly. The idea of discontinuing the ban on GMO foods in Kenya by William is a bad idea.
1565,2022-10-03 18:12:49+00:00,kivuvamartine,"@NahashonKimemia Bro if we do open field GMO farming, cross pollination will kill our normal seeds and within two seasons of planting, we'll have GMO everywhere. Only exception will be those doing their farming in greenhouses."
1566,2022-10-03 18:12:47+00:00,ntvkenya,"You can now get proteins from a maize meal ~ Prof. Richard Oduor explains the meaning of GMO. 

#NTVTonight @MarkMasai https://t.co/Go8an8LfZd"
1567,2022-10-03 18:10:49+00:00,Babaivy4,EAT GMO or starve to death. The side effects we shall deal with them with a full stomach .
1568,2022-10-03 18:10:44+00:00,LabanWekz,Why is Ruto using Uhuru cabinet to lift 2012 ban on GMOs? Why not wait for his cabinet likes of Kuria and Linturi? By chance GMO thing goes wrong which cabinet will carry the blame? Is Ruto out on revenge motive? Munya isn't happy with Ruto motives either way! #KenyavsUganda
1569,2022-10-03 18:10:09+00:00,musa_manza,@NahashonKimemia We have a big population in this country who would love to get that GMO food lakini hawapati
1570,2022-10-03 18:09:42+00:00,JuliusMwaks,This is in order. Better GMO than sewage ndumas. https://t.co/IvfEKH9sHh
1571,2022-10-03 18:09:28+00:00,NahashonKimemia,Do you think that GMO food should have special labels?
1572,2022-10-03 18:09:25+00:00,ck_blak,Hustler's your tin god has thrown you under the bus. He has allowed multinational corporations to start growing GMO foods. Mtakufa nyote.
1573,2022-10-03 18:09:15+00:00,citizentvkenya,"GMO ban lifted:

This is not what we expected, it is not the right move - Anne Maina #MondayReport @TrevorOmbija https://t.co/j9ZjxX6SLY"
1574,2022-10-03 18:08:24+00:00,markkyalo12,"Dr. Ruto knows what he is doing. With the GMO barn lifted, we shall maximize on short periods of crop growth, high yields, pest resistance and therefore food will be available in shorter periods hence lowering the cost of living and fighting drought."
1575,2022-10-03 18:08:00+00:00,karwamba2,GMO back in Kenya market
1576,2022-10-03 18:07:47+00:00,ItsChanzu,"The government green-lighting GMO foods is a good thing.

They should edit the genes in maize waongeze nyama ama skuma kwa DNA. Unapika ugali lakini iko na mboga ndani.

You'll only have to cook one meal which saves time &amp; energy. Kenya Kwanza is visionary."
1577,2022-10-03 18:07:45+00:00,citizentvkenya,"GMO ban lifted:

Cabinet lifts ban on genetically modified crops. Decision to allow cultivation, import GMO crops.

GMO crops are developed to resist pests and diseases. Food scientists say the decision was long overdue

Karembu: Bold step in adopting science to fix food security https://t.co/kCB4C1bte0"
1578,2022-10-03 18:07:30+00:00,Hans_Tallboy,@NjapitMwaana umeskia GMO foods will now be imported?
1579,2022-10-03 18:07:25+00:00,NahashonKimemia,"The bad news is that cancer rates in Kenya might increase as we take up GMO food. The good news is that healthcare will be 'free.' Sounds like an excellent deal, doesn't it? That is government for you, it creates the problems that it seeks to solve."
1580,2022-10-03 18:07:18+00:00,fellytyzo,@StateHouseKenya This requires public participation. GMOs are not good. We have the capacity to continue organic farming. What are the side effects of GMO? There are many concerns.
1581,2022-10-03 18:06:50+00:00,Kiptoo_Stephen,"NOT agreeing with the GMO uplift ban, the health future is alarming...."
1582,2022-10-03 18:06:45+00:00,daidey,GMO means organic foods become expensive and a luxury for the haves
1583,2022-10-03 18:06:38+00:00,LabanWekz,@ledamalekina Why is Ruto using Uhuru cabinet to lift 2012 ban on GMOs? Why not wait for his cabinet likes of Kuria and Linturi? By chance GMO thing goes wrong which cabinet will carry the blame? Is Ruto out on revenge motive? Munya isn't happy with Ruto motives either way!
1584,2022-10-03 18:06:36+00:00,ntvkenya,"The GMO Green-light:

We are thrilled about the legalisation of GMO food, it has taken 10 years to get the ban lifted ~ Prof. Richard Oduor, Director of Research at Kenyatta University. 

#NTVTonight @MarkMasai https://t.co/5wdM769Tcm"
1585,2022-10-03 18:06:24+00:00,EDDTA,GMO
1586,2022-10-03 18:06:06+00:00,shikuanne,@Sharon_Momanyi @KTNNewsKE the health concerns raised years ago about GMO have never changed. Lifting the ban was not wise. But anyways... 🤷 @amerucan_bantu
1587,2022-10-03 18:05:38+00:00,Kelemendis,"@MarkMasai this guy is saying in brief that he has no problem with making a man - woman. In other words, @WilliamsRuto is making hot air about homosexuality agenda while embracing GMO."
1588,2022-10-03 18:05:12+00:00,RAO2022,"GMO is wrong, there's no debate on that. Go check the US populace."
1589,2022-10-03 18:04:32+00:00,MNdalo,"@TrevorOmbija But we have been consuming gmo foods, from maize, tomatoes, oranges,mangoes potatoes 98% have been all GMOs @citizentvkenya #mondayreport"
1590,2022-10-03 18:04:11+00:00,Hans_Tallboy,"Mmeskia GMO foods are safe? Back to you in studio! 

😆😆"
1591,2022-10-03 18:03:58+00:00,Namwayas,@Asmali77 GMO
1592,2022-10-03 18:01:45+00:00,GraceMwaura,"While this decision could help solve the current food crisis in Ke, I worry for food sovereignty when local farmers can no longer protect their indigenous seeds due to the introduced new varieties...'GMO food now legal in Kenya after Cabinet lifts ban' https://t.co/BXtmhiBdnh"
1593,2022-10-03 18:00:59+00:00,Jim_Adede,GMO crops. What are experts saying? #mondayreport
1594,2022-10-03 17:58:51+00:00,JOluash,"All GMO food stuffs should be well LABELED so that we don't confuse them for natural food. We have a right of choice as consumers.
SAY NO TO GMO"
1595,2022-10-03 17:57:51+00:00,IamDavidBett,"@Martowachira President @WilliamsRuto was on the frontline fighting GMO in this country. How he's found it fit today is what baffles many, including myself. This thing is a disaster in the making...With our feeble medical systems. 🤦‍♂️🤦‍♂️"
1596,2022-10-03 17:57:28+00:00,ikuloba,GMO maize and other foodstuffs required in Kenya.
1597,2022-10-03 17:55:10+00:00,TooKipkemboi,"@Belive_Kinuthia Mr.76!

If you have kathumani maize that does well in arid areas and you have 614D that produce alot of corn 🌽 then you gross the two you get an hybrid that is both resistant to drought an has vigour/well producing.That new maize is hybrid/GMO.

But you won't get it in 76yrs."
1598,2022-10-03 17:54:33+00:00,Sauti_Mboya,"@MigunaMiguna As a Biotechnologist, GMO is the way to go... Minus CORRUPTION. We got Profs &amp; Dr.s. in this field, working abroad or rotting away in Kenya (vying MCAs) because of wasted research &amp; poor policies. Case study; Israel &amp; recently Dubai is hiring"
1599,2022-10-03 17:53:19+00:00,MarwaSiberia,@aldukiilsa @StateHouseKenya No wonder South Africans are like mad cows with crimes and zenophobia everywhere... GMO minds.
1600,2022-10-03 17:50:42+00:00,AmareMola,"GMO TEST

Potato is a new introduction to #Ethiopia. A century but  popular since 70s. Should we expect organic? I leave it to potato scientists who sweated to introduce or improve it through agronomy, breeding/hybreeding, protection (blight!), extension, etc. https://t.co/lTTEOvrHTZ"
1601,2022-10-03 17:48:31+00:00,Eve4072,"@MigunaMiguna @WilliamsRuto No to GMO
https://t.co/G64VYIkGyE"
1602,2022-10-03 17:48:28+00:00,NahashonKimemia,"Mimi sina shida na GMO food. Sell as much of it as you want. Swali ni, why don't you want to label them so that we can know which food is GMO and which one is not? Ama hatuna rights as consumers? 🤔"
1603,2022-10-03 17:48:19+00:00,kentaxlaw,"This is a WRONG Move by this administration:- GMOs will hurt us in the long run.

State lifts ban on GMO, okays cultivation and importation https://t.co/icRhfOo0cG via @NTVKenya"
1604,2022-10-03 17:47:15+00:00,BethanyBHHsams,"@MigunaMiguna Approval of GMO is genius, food shortages is sorted..... starvation is history in Kenya...."
1605,2022-10-03 17:47:00+00:00,TvNgasu,Government Lifts Ban on Genetically Modified Organism (GMO) Crops https://t.co/zrBKEr58lq
1606,2022-10-03 17:44:18+00:00,mnaitawang,@MigunaMiguna @WilliamsRuto @rigathi But you're also avoiding Ruto. Check your statement on GMO issue and the cabinet today chaired by him. Hypocrite
1607,2022-10-03 17:43:48+00:00,switchtvkenya,"The Cabinet explained that the decision was among the medium-term measures put in place to address the current food shortage caused by the drought in the country.
 #FoodSecurity #GMO #Kenya #COP27

https://t.co/1IQUG4GE4h https://t.co/vaIHHC7UY8"
1608,2022-10-03 17:43:31+00:00,sinoptonairobi,@Cjamehk You have no facts about GMO. Don't talk about something you don't understand.
1609,2022-10-03 17:43:19+00:00,kanyingealex1,@K24Tv GMO
1610,2022-10-03 17:37:33+00:00,Miradji1000,@thehealthb0t People must know how to select real organic seeds before growing they own food because there are so many GMO seeds out there .
1611,2022-10-03 17:36:00+00:00,njaraganu_sam,@WilliamsRuto did the ban on GMO have to be lifted? Now I dint Kenya is ready GMO products and its negative effects!
1612,2022-10-03 17:35:48+00:00,KapkiyaiJesus3,@MigunaMiguna @WilliamsRuto Poor understanding of GMO technology is what makes lot of people to be apprehensive. All Hybrid varieties of plants  and animals have had their genes modified. We need GMOs now to advance our food security status.
1613,2022-10-03 17:35:45+00:00,DNRaymonds,@MkenyaWalter @OliverMathenge Kioko wacha imaginations. GMO is not necessarily for food production.
1614,2022-10-03 17:34:00+00:00,AmareMola,"GMO TESTING

Potato is a new introduction to #Ethiopia. About a century but more popular over past 4 or 5 decades. Should we expect organic? I leave it to potato scientists who sweated to introduce or improve potato including the breeding &amp; hybreeding, protection (blight!), etc. https://t.co/U2frRCj4jJ"
1615,2022-10-03 17:32:26+00:00,KemoliSagala,"@davidmakali1 @HManyora Check this out. They brought the awareness meeting to Prof. Manyora's work station. For my 15 years in America, I believe most of the food was GMO. 

https://t.co/VcgBfVocXn"
1616,2022-10-03 17:31:39+00:00,ItsOngoma,Genetically modified organisms alias GMOs are widely misunderstood. Lots of misconceptions out there from people who really know nothing about GMOs. I will do an article on benefits and address misconception surrounding GMO industry.
1617,2022-10-03 17:31:09+00:00,Mutua_4,@MigunaMiguna @WilliamsRuto No to GMO.
1618,2022-10-03 17:30:35+00:00,BettyGuchu,"@iamkathambi ... who produce over 70% of the food we consume. This GMO decision has nothing to do with science and everything to to with the profits of the Bayers of this life. You can take that to the bank.

https://t.co/swI15Xd3dO."
1619,2022-10-03 17:27:28+00:00,nyagakelvin2,"@K24Tv This is why Gachagua was complaining of misinterpretation and misinformation perpetrated by the media houses. GMO has nothing to do with the image illustrated here. Shame on you @K24Tv for such propaganda, causing unnecessary panick."
1620,2022-10-03 17:23:45+00:00,ASWETOCOLLINS,@JosephMnyore @HManyora You think your leaders will consume GMO?
1621,2022-10-03 17:22:24+00:00,Teko_Woli,@MigunaMiguna This Tweet Smells UTOPIA. Or just outright Ignorance from Mr. KNOW IT ALL. President Ruto's Cabinet just LIFTED the 2012 ban on GMO Products.
1622,2022-10-03 17:14:09+00:00,karweru,@Belive_Kinuthia What is GMO/Non-GMO to a hungry mouth?
1623,2022-10-03 17:12:34+00:00,Isaacwacira,@oscar_kamanda @Belive_Kinuthia How do you differentiate a gmo potato from organic ones when served w plate of fries pale fast foods. Ama ulinyonyeshwa upside down huwezi elewa
1624,2022-10-03 17:12:14+00:00,gcmm86,"GMO: Conflict of interest made GMO never see the light of day, food deficiency in the country is big business for heartless cartels. They use hunger as a tool to do many evil things. Even the blind can see how UDA is serious with food sufficiency"
1625,2022-10-03 17:09:58+00:00,simiyugabi,"@Belive_Kinuthia With your chubby cheeks you must be using GMO'S,i don't know what you are afraid of."
1626,2022-10-03 17:08:30+00:00,Miradji1000,"@MissNasike @MVIWATA @_Atamba @WilliamsRuto @BIBA_Kenya @GMWatch @Consumers_Kenya @kot @routetofood @Afsafrica @AgroecologyMap @africaupdates @FAO GMO food is not only to control our food system but it is also to weaponize our food which cause lot of deadly diseases, GMO also cause poverty because when you eat it for so long you pay more in hospital"
1627,2022-10-03 17:08:28+00:00,Adanmaalim8,"@farhiyaabass Leave of GMO even nowadays 🥛 milks of our own animals is GMO,nothing is safe."
1628,2022-10-03 17:08:21+00:00,RealNjauPaul,@coldtusker @EricKigada @WilliamsRuto I just feel for small farmers who regrow what they've harvested(they pick the best ones). GMO you can't regrow .
1629,2022-10-03 17:08:01+00:00,Mo05Yu,"Has the government put mechanisms in place to protect Kenyans against the negative implications of GMO 

https://t.co/5x34DY1tM1"
1630,2022-10-03 17:07:40+00:00,Babuj_,Raundi hii ndio tutauziwa zile kuku za GMO hadi kwa soko.
1631,2022-10-03 17:06:47+00:00,william15049097,"They will ""sell"" you bad food(GMO) so that when you get sick they ""sell"" you medicine they manufactured. 

It is all about the money."
1632,2022-10-03 17:00:29+00:00,Dennykip,@Belive_Kinuthia Currently there is no GMO yet the cases of cancer are rampant. We better battle cancer with full stomach unlike know hatujui kama ni njaa ama ni saratani
1633,2022-10-03 17:00:26+00:00,AmakanjiThomas,"Most of the GMO products legalized by this regime and cancer are one! Importers will import ""fake products"" because Kenyans are gullible and pay for anything. We get cheap products but spend a lot in curing cancer, God help Kenya."
1634,2022-10-03 16:59:20+00:00,CFCBoychild,@Belive_Kinuthia Have some knowledge about GMO first then come back here and rant. Don't just type for the sake of it
1635,2022-10-03 16:57:52+00:00,inoorotv,"Mbembe iria cikũrĩtio na GMO hamwe na irio ingĩ gwĩtĩkĩrio Bũrũri-inĩ nĩguo kũhũrana na ng’aragu
https://t.co/QbssP8wHRM https://t.co/UzEQIF42Tu"
1636,2022-10-03 16:57:27+00:00,Belive_Kinuthia,"Now that Ruto’s government has LEGALIZED GMO agricultural products,

This is what it means for Kenyans;

That in the unforseeable future, CANCER cases will be RAMPANT in Kenya.

I wonder does he only consult the clergy and ignores other stakeholders?"
1637,2022-10-03 16:55:47+00:00,PaulRugendo,@Teddykimany @StateHouseKenya Hii ndio argument they always use. GMO takes a short time to grow as compared to other crops. It's like kuku ya kienyeji &amp; broiler. It takes 6 months for a kienyeji chicken to mature while a broiler takes 6 wks. But we all know that kienyeji chicken is way much healthier &amp; safer.
1638,2022-10-03 16:55:19+00:00,kamau_munywa,@DrJuma_M 😂🤣🤣😂 that's a diversionary tactic by the regime in Nairobi..after the GMO cabinet approval...and failure to lower cost of living and the goofs as a result of yesterday's interview...
1639,2022-10-03 16:55:08+00:00,OdidiAyb,"@WilliamsRuto @StateHouseKenya Be selective on the GMO you allow into the country, especially those that are a dangerous upon human consumption. Otherwise in the next 10 years of your reign you'll have a sick nation to bare...Cancer, Obesity, Inflammatory cases will be on the rise"
1640,2022-10-03 16:54:07+00:00,ProphDJ,Lifting a ban on GMO plants and products in Kenya is a bad move. Expect a surge in diseases few years from now.
1641,2022-10-03 16:50:51+00:00,PaulRugendo,@Teddykimany @StateHouseKenya The GMO seed have terminators which hinder farmers from harvesting its seeds for replanting as its yield worsens. Meaning we have to rely on the producers for seeds. What happens if we're not in good terms with them and have eventually lost all our indigenous seeds
1642,2022-10-03 16:50:48+00:00,kimsmann,"@Belive_Kinuthia I have said it, although we have  been using GMO products without a license ....most of the healt problems are as a result of  GMO food..we are what we eat..."
1643,2022-10-03 16:49:07+00:00,wakimondoh,@WilliamsRuto @StateHouseKenya Wrong move daktari..we don't need GMO now. Let's exploit available options before this venture which would cost our generation.
1644,2022-10-03 16:48:33+00:00,CrediblePolls,GMO food watu wanone.
1645,2022-10-03 16:48:14+00:00,PaulRugendo,@Teddykimany @StateHouseKenya Bro I'd like you see the big picture. The guy was in the states last week and he's desperate for money to finance his legacy. The guy is coarsed to remove ban on GMO which most of its patents are owned by Monsato so as to get financed.
1646,2022-10-03 16:47:16+00:00,XJEI,GMO coming https://t.co/gTBSFWqtOr
1647,2022-10-03 16:44:52+00:00,Teddykimany,@PaulRugendo @StateHouseKenya But after research naskia GMO ni mzuri na drought
1648,2022-10-03 16:43:30+00:00,meekjoe9,@zionpearl @WilliamsRuto @MamaRachelRuto Exactly what's wrong with GMO?
1649,2022-10-03 16:43:00+00:00,KTNNewsKE,"Rais William Ruto ameondoa marufuku ya vyakula na mimea vilivyotayarishwa kupitia mfumo wa msimbojeni almaarufu GMO, hatua inayohalalisha uagizaji na kilimo cha mazao hayo humu nchini

#KTNLeo https://t.co/AiHoypm6iL"
1650,2022-10-03 16:40:33+00:00,ValiantOdhiambo,GMO use confirmed in Kenya. https://t.co/HZuFSD0ggu
1651,2022-10-03 16:37:10+00:00,ntvkenya,"Vyakula Vya GMO Ni Halali!

Baraza la mawaziri limehalalisha cha msimbo wa jenetiki za mimea (GMOs) kwa mara ya kwanza katika miaka 10. 

#NTVJioni @nicholaswambua_ @GKudaka https://t.co/ZavTRp7HwK"
1652,2022-10-03 16:34:54+00:00,alvins_g_o,@NationAfrica But GMO is??
1653,2022-10-03 16:33:51+00:00,kevinyangoo44,@sam_makokha @_Washiali I just thank God we have not starved to being flagged off some GMO products.
1654,2022-10-03 16:31:46+00:00,JesseKenya,"@MwangoCapital @nderi_j @Ramah_Nyang @IrriHub @iamkathambi @reubenmuhindi We got a 6B loan for seeds and fertilizer. 1.4M bags of fertilizer are with cereal board but we don't know how much food we would yield IF farmers buy them all.
DP keeps on saying that food prices will reduce in 3 months but not how.
Lets see how soon gmo maize gets here 🚢🚢🚢"
1655,2022-10-03 16:24:47+00:00,JoshNjenga6,"There needs to be a law that makes it mandatory for companies that deal with food products to also state that ""THIS IS A GMO MANUFACTURED PRODUCT"", just like alcohol selling companies were forced to include the ""under 18"" part."
1656,2022-10-03 16:23:26+00:00,warothe,"Too many far-reaching decisions, statements being made without a complete govt. Sahel, GMO, shamba system, forex, private water, NSSF, etc. 

There is no substantive cabinet, parliament is not fully formed, opposition is dead, civil society and media are blind. Worrying."
1657,2022-10-03 16:23:01+00:00,BiosafetyKenya,"State lifts ban on GMO, okays cultivation and importation 

https://t.co/7vvlxu3JkO"
1658,2022-10-03 16:21:00+00:00,inoorotv,Mbembe iria cikũrĩtio na GMO hamwe na irio ingĩ gwĩtĩkĩrio Bũrũri-inĩ nĩguo kũhũrana na ng’aragu https://t.co/fyNvNYFxv5
1659,2022-10-03 16:20:37+00:00,MajjorMwangi,@sirmyq Na mucere wa GMO 😂
1660,2022-10-03 16:16:15+00:00,AntonyMuhuma,@ledamalekina What's wrong with GMO ???
1661,2022-10-03 16:14:50+00:00,andrewsuleh,"The church has been very vocal when it comes vaccines citing health problems, but mute on the news of GMO,sadly"
1662,2022-10-03 16:14:30+00:00,voouma,@_Manyasi_M @StateHouseKenya The @EU_Commission always threatened countries accepting GMO with food ban imports.
1663,2022-10-03 16:13:59+00:00,beatrice_wamuyu,"@danaceda This is a bad thing ...in US they survive on farmers subsidies
..the GMO issue is usually pushed by multinationals who have patented them to be sold to Africans..it's another form of colonization.They have more negative effects to people and biodiversity"
1664,2022-10-03 16:12:39+00:00,ClintonShek,"We are happy that the govt did away with GMO foods, protect your bodies fam 🌟"
1665,2022-10-03 16:12:05+00:00,Abdiraa_24,"@ntvkenya As far as it is indicated in the product,this is GMO product,why stop any GMO food frm comibg into the country?"
1666,2022-10-03 16:11:37+00:00,KamemeTvKenya,"Thirikari kuhitukia urehi na uhuthuri wa  mbegu na mbembe cia GMO 
https://t.co/rO8fxdfeNE https://t.co/ejijLG9URv"
1667,2022-10-03 16:11:28+00:00,thebach14115336,"@StateHouseKenya 1/1.Organic production and consumption is the future.

GMO might be cost friendly but it causes health risks like allergies coz they contain DNA from other organisms."
1668,2022-10-03 16:11:22+00:00,_kipchirchir_ke,@WilliamsRuto @StateHouseKenya Mr President you are a scientist and you mist be conversant with the fact that lifting the embargo on this GMO products would cause health issues. We should not be a dumping site for the west on their experiments. I believe you should have done better.
1669,2022-10-03 16:11:05+00:00,aleppo_ke,@realdavidtarus @Platuex @NationBreaking @rigathi Exotic yes but self replication is possible. Why front GMO if you have to buy seed every other time.
1670,2022-10-03 16:10:30+00:00,MartflexMartin,"@DaviesKinanga With the high costs of living kila kitu modified ni permissible. Now we are allowing GMO.
We move 😂"
1671,2022-10-03 16:09:14+00:00,PaulRugendo,@Biancawamu2 @WilliamsRuto @StateHouseKenya We've been sold out to American food producers in return for financing. GMO is a threat to our bio diversity and general health of our people.
1672,2022-10-03 16:07:54+00:00,wachiraev,@SarahNanja @YetuSura @NationAfrica Breeding and GMO are not the same. The maize we have in Kenya today is bred. GMO's on foodstuffs is a bad idea.
1673,2022-10-03 16:07:50+00:00,NathanNgumi,"@iamkathambi The main fear is that indigenous seed varieties will be suppressed at the behest of foreign gmo varieties.
The banana is a good case study. The yellow variety that is most common is exotic. It spoils quickly once ripe. Indigenous green ones like mūraru are better but lost out."
1674,2022-10-03 16:05:18+00:00,JordanTanga,"GMO?

Good or bad?"
1675,2022-10-03 16:05:06+00:00,petermburu,"Will the decision on GMO foods be the first test on @WilliamsRuto’s govt responsiveness? I hope it’s challenged legally because there was zero public participation+unconfirmed cabinet but also, expert opinion holds it’s a course down the wrong rd"
1676,2022-10-03 16:04:23+00:00,citizentvkenya,"Kenya Yaruhusu GMO:
 
Serikali yaondoa marufuku ya uingizaji vyakula hivi

Uingizaji wa vyakula kisaki ulipigwa marufuku 2012

Wakulima watapanda mahindi meupe na pamba ya BT 

Haya yameafikiwa kwenye mkutano wa mawaziri leo

#CitizenNipashe @swalehmdoe https://t.co/cylydEItk6"
1677,2022-10-03 16:02:57+00:00,gatwiri_c,"@phindjango @danaceda My opinion is; lifting GMO ban not well advised because:
1. We haven't exhausted our land potential
2. No local ecosystem studies to gauge effects
3. Historically, we cannot trust agric multinationals for seeds/inputs /GMO tech. Consider developing these as EAC"
1678,2022-10-03 15:59:19+00:00,mwaurq,"Following a Cabinet meeting, President @WilliamsRuto’s government has lifted the ban on Genetically Modified Crops - specifically open cultivation and importation of White (GMO) Maize. https://t.co/GmMn3GHY4H"
1679,2022-10-03 15:57:04+00:00,NdianguiKing,@ledamalekina GMO UnGA @70bob
1680,2022-10-03 15:51:10+00:00,SarahNanja,"@YetuSura @NationAfrica Look at first generation 🌽 and compare with what we have today. That's part of genetical modified to increase yield. 
GMO are resistant to diseases and pests. We spend more resources spraying to control these insects you're talking about FYI."
1681,2022-10-03 15:47:28+00:00,ugnews24,Government Lifts Ban on Genetically Modified Organism (GMO) Crops https://t.co/t1NplIUz7A
1682,2022-10-03 15:45:37+00:00,warothe,"GMO billionaires loading? 

Since cabinet (William) has unilaterally decided on GMO only thing one can hope is there will be correct labeling to ensure those who wish to eat organic still can. 

Because self-farming everything is impossible. https://t.co/pTkHs6dO8k"
1683,2022-10-03 15:44:38+00:00,_anziasokoni_,"The GMO discussion attracts interesting emotions but...

How will the GM crops affect non-GM crops? For instance interms of pollination?

Have we sensitised Kenyans and moreso farmers enough on GMOs

Are GMOs better than organic and ecologically produced agri products?"
1684,2022-10-03 15:43:31+00:00,peeteroh,"@danaceda GMO in agriculture, if well regulated and overseen, is a quick, effective, reliable, and sustainable gateway to food security in this country. But food importers will never let us get through that gateway, will they, @Syle_Sillus ?"
1685,2022-10-03 15:43:25+00:00,kutv_kenya,"President William Ruto lifts ban on GMO products
@kutv_kenya #Miziziyahabari https://t.co/nrvrDzhMEq"
1686,2022-10-03 15:37:16+00:00,francis_oluoko,"@oldagibz We have been importing feeds and all these food products from overseas, more so produced by these GMO means, ignore the health concerns. My worry is with the Highland farmers and why was the need for subsidized fertilizers???"
1687,2022-10-03 15:34:02+00:00,Lynnetayoo,@Belive_Kinuthia People don't see the harm in GMO? Oh my goodness
1688,2022-10-03 15:33:28+00:00,JaokooMoses,GMO is an American conspiracy. The agenda is create a mutation of the Genetic formation of human beings. Their Puppet is overworking
1689,2022-10-03 15:33:04+00:00,somakenya,Hizo GMO naskia hazipendi maji. But the terms that come with those GMO seed companies beware read all the fine print. A must watch movie https://t.co/J3AeaRv5Pk
1690,2022-10-03 15:31:46+00:00,Lynnetayoo,@Belive_Kinuthia Mi sitaki GMO akule peke yake huko
1691,2022-10-03 15:30:41+00:00,P9Mwangi,"GMOs should then be labeled because I would like to avoid them at all costs

GMO food now legal in Kenya after Cabinet lifts ban https://t.co/U2sxfCGobW"
1692,2022-10-03 15:30:25+00:00,karugu_nicholas,"@HManyora We eat way more poisonous stuff in this country,GMO is a non-issue"
1693,2022-10-03 15:25:52+00:00,MwalimuTony,GMO ilikuwa kwa The Plan kweli...
1694,2022-10-03 15:25:14+00:00,fuwadii,@farhiyaabass We have been consuming GMO apples and oranges from South Africa nothing new.
1695,2022-10-03 15:24:04+00:00,retkwon,"The Cabinet today lifted the ban on the cultivation of Genetically Modified crops.

It also authorised the importation of food crops and animal feeds 

The decision effectively lifts restrictions on the cultivation and importation of GMO crops in the country. https://t.co/gu6jn4O51c"
1696,2022-10-03 15:23:10+00:00,BettyGuchu,"Kenyans we're finished. They're privatising water (yaani cartels can now trade in water legally) and they have lifted the GMO ban. Only air remains.

""Now, in these neoliberal times, even a seed, the very essence of life, is being commodified.""
 https://t.co/lKTq9SYHmR via @ROAPE"
1697,2022-10-03 15:21:08+00:00,tv47ke,CABINET lifts restrictions on growing and importation of genetically modified (GMO) food and animal feeds. #TV47News https://t.co/haHfgOPjpc
1698,2022-10-03 15:20:22+00:00,MkuuSpice,by the GMO's .All Kenya's must stand against  this @HonOscarSudi @KindikiKithure @NdindiNyoro Kindly advise your master Well or kenya is going to become a dumpsite and will be in a great mess.
